句1模型,句1词牌,句1题目,句1内容,句2模型,句2词牌,句2题目,句2内容,语义相似度,字面相似度,差值(伪原创指数)
deepseek-3.2-thinking,沁园春,玉兰春醒,玉骨冰心,deepseek-3.2-thinking,沁园春,白玉兰前作,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰春醒,玉骨冰心,deepseek-3.2-thinking,沁园春,春暮见玉兰感赋,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰春醒,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰春醒,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰春醒,玉骨冰心,deepseek-3.2-thinking,沁园春,白玉兰悟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰春醒,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰新开,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,白玉兰开有感,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,白玉兰前作,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,春暮见玉兰感赋,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,白玉兰悟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰下感怀,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰新开,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰开有感,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰开有感,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰开有感,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰前作,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰前作,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰前作,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,春暮见玉兰感赋,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,春暮见玉兰感赋,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,春暮见玉兰感赋,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,deepseek-3.2-thinking,沁园春,白玉兰悟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰新开,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,deepseek-3.2-thinking,沁园春,白玉兰悟,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰吟,玉骨冰心,deepseek-3.2-thinking,沁园春,玉兰新开,冰肌玉骨,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,白玉兰悟,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,玉兰新开,冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新开,玉骨冰心,0.9172,0.5000,0.4172
deepseek-3.2-thinking,沁园春,见玉兰感怀,冰心傲骨,qwen3.6-plus,沁园春,见玉兰有作,叹冰肌雪骨,0.8615,0.4444,0.4170
deepseek-3.2-thinking,沁园春,玉兰吟,冰心傲骨,qwen3.6-plus,沁园春,见玉兰有作,叹冰肌雪骨,0.8615,0.4444,0.4170
deepseek-3.2-thinking,沁园春,白玉兰感怀,独对夜窗,qwen3.6-plus,沁园春,玉兰吟,正寒窗独对,0.8614,0.4444,0.4170
qwen3.6-plus,沁园春,玉兰引,独对夜窗,qwen3.6-plus,沁园春,玉兰吟,正寒窗独对,0.8614,0.4444,0.4170
deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,deepseek-3.2-thinking,沁园春,见玉兰有感,望冰姿雪魄,0.8614,0.4444,0.4170
doubao-seed-2.0-pro,沁园春,校园见玉兰花感怀,风送清芬,doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,清芬徐送,0.9168,0.5000,0.4168
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,清芬徐送,deepseek-3.2-thinking,沁园春,玉兰咏怀,风送清芬,0.9168,0.5000,0.4168
deepseek-3.2-thinking,沁园春,玉兰感怀,望冰肌玉骨,qwen3.6-plus,沁园春,见玉兰有感,冰肌自洁,0.8612,0.4444,0.4167
deepseek-3.2-thinking,沁园春,玉兰感怀,望冰肌玉骨,qwen3.6-plus,沁园春,玉兰偶悟,冰肌自洁,0.8612,0.4444,0.4167
doubao-seed-2.0-pro,沁园春,见玉兰感怀,是冰裁素瓣,doubao-seed-2.0-pro,沁园春,校园见玉兰花作,素瓣裁云,0.8611,0.4444,0.4167
doubao-seed-2.0-pro,沁园春,校园见玉兰盛放感怀,是冰裁素瓣,doubao-seed-2.0-pro,沁园春,校园见玉兰花作,素瓣裁云,0.8611,0.4444,0.4167
qwen3.6-plus,沁园春,玉兰初绽有感,重关屡叩,qwen3.6-plus,沁园春,玉兰偶感,屡叩严关,0.9166,0.5000,0.4166
deepseek-3.2-thinking,沁园春,玉兰感怀,望冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰初醒,雪魄冰肌,0.8610,0.4444,0.4166
deepseek-3.2-thinking,沁园春,玉兰感怀,望冰肌玉骨,deepseek-3.2-thinking,沁园春,见玉兰感怀,雪魄冰肌,0.8610,0.4444,0.4166
deepseek-3.2-thinking,沁园春,玉兰吟,芳心皎洁,qwen3.6-plus,沁园春,庭前玉兰,正冰心皎皎,0.8608,0.4444,0.4164
deepseek-3.2-thinking,沁园春,见白玉兰花有感,尘埃不染,deepseek-3.2-thinking,沁园春,玉兰感怀,不染尘烟,0.9164,0.5000,0.4164
deepseek-3.2-thinking,沁园春,见白玉兰花有感,尘埃不染,deepseek-3.2-thinking,沁园春,玉兰醒梦,不染尘烟,0.9164,0.5000,0.4164
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,鬓角风侵,deepseek-3.2-thinking,沁园春,见玉兰有感,霜侵鬓角,0.9162,0.5000,0.4162
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,鬓角风侵,deepseek-3.2-thinking,沁园春,玉兰新悟,霜侵鬓角,0.9162,0.5000,0.4162
doubao-seed-2.0-pro,沁园春,寓所见玉兰花感作,万里云程,doubao-seed-2.0-pro,沁园春,校园见玉兰作,趁云程万里,0.8607,0.4444,0.4162
deepseek-3.2-thinking,沁园春,玉兰初醒,雪魄冰肌,deepseek-3.2-thinking,沁园春,玉兰吟,想冰肌玉骨,0.8605,0.4444,0.4161
deepseek-3.2-thinking,沁园春,见玉兰感怀,雪魄冰肌,deepseek-3.2-thinking,沁园春,玉兰吟,想冰肌玉骨,0.8605,0.4444,0.4161
doubao-seed-2.0-pro,沁园春,校园见玉兰花作,素瓣裁云,doubao-seed-2.0-pro,沁园春,暮春见玉兰抒怀,看冰裁素瓣,0.8604,0.4444,0.4159
doubao-seed-2.0-pro,沁园春,庭下见玉兰作,玉雪纷披,doubao-seed-2.0-pro,沁园春,庭中见玉兰感作,看纷披玉瓣,0.8604,0.4444,0.4159
doubao-seed-2.0-pro,沁园春,寓舍见玉兰感作,见冰姿玉立,deepseek-3.2-thinking,沁园春,白玉兰赋,玉骨冰姿,0.8603,0.4444,0.4159
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,见冰姿玉立,deepseek-3.2-thinking,沁园春,白玉兰赋,玉骨冰姿,0.8603,0.4444,0.4159
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,久困尘劳,deepseek-3.2-thinking,沁园春,玉兰新绽,奈尘劳困顿,0.8603,0.4444,0.4158
deepseek-3.2-thinking,沁园春,白玉兰赋,泪湿青衫,qwen3.6-plus,沁园春,玉兰初绽有怀,青衫染泪,0.9158,0.5000,0.4158
deepseek-3.2-thinking,沁园春,白玉兰感赋,泪湿青衫,qwen3.6-plus,沁园春,玉兰初绽有怀,青衫染泪,0.9158,0.5000,0.4158
deepseek-3.2-thinking,沁园春,玉兰感怀,泪湿青衫,qwen3.6-plus,沁园春,玉兰初绽有怀,青衫染泪,0.9158,0.5000,0.4158
deepseek-3.2-thinking,沁园春,玉兰吟,忆青衫泪湿,qwen3.6-plus,沁园春,咏玉兰,泪湿青眸,0.8602,0.4444,0.4157
deepseek-3.2-thinking,沁园春,玉兰见志,书海沉浮,qwen3.6-plus,沁园春,玉兰启怀,叹题海浮沉,0.8602,0.4444,0.4157
deepseek-3.2-thinking,沁园春,玉兰新悟,书海沉浮,qwen3.6-plus,沁园春,玉兰启怀,叹题海浮沉,0.8602,0.4444,0.4157
deepseek-3.2-thinking,沁园春,玉兰吟,书海沉浮,qwen3.6-plus,沁园春,玉兰启怀,叹题海浮沉,0.8602,0.4444,0.4157
deepseek-3.2-thinking,沁园春,玉兰吟,书海沉浮,qwen3.6-plus,沁园春,玉兰启怀,叹题海浮沉,0.8602,0.4444,0.4157
deepseek-3.2-thinking,沁园春,白玉兰感怀,书海沉浮,qwen3.6-plus,沁园春,玉兰启怀,叹题海浮沉,0.8602,0.4444,0.4157
deepseek-3.2-thinking,沁园春,玉兰新开,书海沉浮,qwen3.6-plus,沁园春,玉兰启怀,叹题海浮沉,0.8602,0.4444,0.4157
deepseek-3.2-thinking,沁园春,玉兰感赋,觉清香沁骨,deepseek-3.2-thinking,沁园春,白玉兰悟,幽香透骨,0.8601,0.4444,0.4157
deepseek-3.2-thinking,沁园春,玉兰新悟,傲霜凌雪,deepseek-3.2-thinking,沁园春,白玉兰感赋,凌霜斗雪,0.9156,0.5000,0.4156
deepseek-3.2-thinking,沁园春,见玉兰有感,念冰肌玉骨,deepseek-3.2-thinking,沁园春,见玉兰有感,玉骨清姿,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,见玉兰有感,念冰肌玉骨,deepseek-3.2-thinking,沁园春,见玉兰感怀,玉骨清姿,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,见玉兰有感,玉骨清姿,deepseek-3.2-thinking,沁园春,见玉兰有感,念冰肌玉骨,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,见玉兰有感,玉骨清姿,deepseek-3.2-thinking,沁园春,见玉兰有感,念冰肌玉骨,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,见玉兰有感,玉骨清姿,deepseek-3.2-thinking,沁园春,白玉兰感怀,念冰肌玉骨,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,见玉兰感怀,玉骨清姿,deepseek-3.2-thinking,沁园春,见玉兰有感,念冰肌玉骨,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,见玉兰感怀,玉骨清姿,deepseek-3.2-thinking,沁园春,见玉兰有感,念冰肌玉骨,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,见玉兰感怀,玉骨清姿,deepseek-3.2-thinking,沁园春,白玉兰感怀,念冰肌玉骨,0.8601,0.4444,0.4156
deepseek-3.2-thinking,沁园春,玉兰吟,悟人生真谛,qwen3.6-plus,沁园春,见玉兰有感,顿悟天真,0.8600,0.4444,0.4156
deepseek-3.2-thinking,沁园春,玉兰感赋,悟人生真谛,qwen3.6-plus,沁园春,见玉兰有感,顿悟天真,0.8600,0.4444,0.4156
deepseek-3.2-thinking,沁园春,白玉兰新悟,悟人生真谛,qwen3.6-plus,沁园春,见玉兰有感,顿悟天真,0.8600,0.4444,0.4156
deepseek-3.2-thinking,沁园春,玉兰寄怀,琼英初绽,deepseek-3.2-thinking,沁园春,玉兰初绽寄怀,琼苞乍绽,0.9154,0.5000,0.4154
deepseek-3.2-thinking,沁园春,玉兰初绽寄怀,琼苞乍绽,qwen3.6-plus,沁园春,玉兰吟,琼英初绽,0.9154,0.5000,0.4154
deepseek-3.2-thinking,沁园春,见玉兰感怀,冰心傲骨,deepseek-3.2-thinking,沁园春,玉兰寄怀,感冰姿玉骨,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰寄怀,感冰姿玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰心傲骨,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰感遇,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰感遇,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌雪魄,0.8597,0.4444,0.4153
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰感遇,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰感遇,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰感遇,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰感赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰感遇,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰春感,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,白玉兰感遇,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰新赋,看冰肌玉骨,deepseek-3.2-thinking,沁园春,玉兰赋,冰肌雪魄,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,deepseek-3.2-thinking,沁园春,玉兰新悟,看冰肌玉骨,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,deepseek-3.2-thinking,沁园春,见玉兰有感,看冰肌玉骨,0.8597,0.4444,0.4153
deepseek-3.2-thinking,沁园春,玉兰咏怀,冰肌雪魄,deepseek-3.2-thinking,沁园春,白玉兰赋,看冰肌玉骨,0.8597,0.4444,0.4153
